hsa-miR-139	hsa-miR-485-5p	hsa-miR-21	hsa-miR-129	hsa-miR-491	hsa-miR-330	hsa-miR-137	hsa-miR-769-5p	hsa-miR-628	hsa-miR-433	hsa-miR-128a	hsa-miR-218	type	patientID
10.94346809387207	6.68634653091431	9.68737316131592	10.21434783935547	8.73491287231445	8.40896320343018	10.26406955718994	7.89502048492432	7.36186790466309	6.93723917007446	10.05162620544434	9.88855934143066	NORMAL	TCGA-06-0675-11A-01T-0345-07
10.82914829254150	6.63083600997925	8.92120838165283	9.95576286315918	8.65410327911377	8.44688320159912	10.53794193267822	7.95693540573120	7.45834112167358	6.97406911849976	10.35415077209473	10.03445911407471	NORMAL	TCGA-06-0673-11A-01T-0345-07
6.18268108367920	5.79767274856567	15.15036392211914	6.57723283767700	6.55725812911987	6.53488063812256	5.76424694061279	6.21815681457520	6.33421850204468	5.76011323928833	6.24138832092285	6.02158832550049	GBM	TCGA-28-1745-01B-01T-0599-07
7.29472017288208	6.08761978149414	13.83484458923340	7.22738027572632	6.62115335464478	6.82942390441895	9.12545871734619	6.69370555877686	6.49576425552368	5.92670202255249	7.51290655136108	9.42279052734375	GBM	TCGA-32-4210-01A-01T-1232-07
7.05335855484009	6.06643295288086	14.79326725006104	7.75194883346558	6.63023185729980	6.91239452362061	6.61203145980835	6.59406614303589	6.19230222702026	6.10790395736694	7.46196508407593	6.81821393966675	GBM	TCGA-06-2566-01A-01T-0792-07
6.75154495239258	5.95215272903442	15.46234130859375	6.53855228424072	6.66105985641479	6.39123868942261	6.61987924575806	6.21539545059204	6.24791955947876	5.95703792572021	6.85738325119019	7.05086183547974	GBM	TCGA-02-0059-01A-01T-0301-07
6.43977928161621	5.94216156005859	14.26800155639648	6.18319845199585	6.33139610290527	6.35896682739258	6.00317239761353	6.28384208679199	6.24540042877197	5.93053340911865	7.03554058074951	6.07913351058960	GBM	TCGA-02-0430-01A-01T-0283-07
7.07653379440308	6.04610013961792	13.40107631683350	6.53435134887695	6.30751132965088	6.51085662841797	6.21512269973755	6.09347391128540	6.35736083984375	5.80063295364380	6.89320802688599	6.35489511489868	GBM	TCGA-02-0114-01A-01T-0195-07
6.52392530441284	5.85911560058594	12.90681552886963	6.61344480514526	6.55024194717407	6.58944988250732	6.73786449432373	6.36531305313110	5.82353639602661	5.86346435546875	7.87709331512451	6.06066036224365	GBM	TCGA-12-3646-01A-01T-0919-07
8.34874629974365	6.03417348861694	14.17709922790527	7.10886812210083	8.08823394775391	7.59488868713379	5.99963521957397	7.03989982604980	6.50950956344604	6.05347108840942	8.45950508117676	6.21454095840454	GBM	TCGA-02-0087-01A-01T-0283-07
6.62919330596924	5.91748380661011	15.09360027313232	6.61746215820312	6.70160245895386	6.34008693695068	7.67285108566284	6.29207849502563	6.26600694656372	5.87169790267944	6.56731843948364	7.99003267288208	GBM	TCGA-02-0271-01A-01T-0283-07
